features_kept,cv,cluster_performances,mean_centroid_distance
1,2.2691343293952935,"[0.7777777777777778, 1.0, -1, 0.6153846153846154]",0.7994821564717796
2,0.12459185496539632,"[0.8, 0.7777777777777778, 0.75, 0.5714285714285714]",1.848165942852537
3,0.12459185496539632,"[0.8, 0.75, 0.7777777777777778, 0.5714285714285714]",3.128442155533343
4,0.12459185496539632,"[0.5714285714285714, 0.7777777777777778, 0.75, 0.8]",3.9853423588376966
5,0.12459185496539632,"[0.7777777777777778, 0.5714285714285714, 0.75, 0.8]",4.719391377460412
6,0.12459185496539632,"[0.8, 0.7777777777777778, 0.5714285714285714, 0.75]",5.409345772416819
7,0.12459185496539633,"[0.8, 0.75, 0.5714285714285714, 0.7777777777777778]",5.948874504620234
8,0.12459185496539636,"[0.75, 0.7777777777777778, 0.8, 0.5714285714285714]",6.327410112602838
9,0.12459185496539633,"[0.8, 0.5714285714285714, 0.7777777777777778, 0.75]",6.676235786344644
10,0.12459185496539632,"[0.8, 0.7777777777777778, 0.5714285714285714, 0.75]",6.963364564058491
11,0.12459185496539632,"[0.75, 0.8, 0.7777777777777778, 0.5714285714285714]",7.265439605570659
12,0.12459185496539632,"[0.8, 0.7777777777777778, 0.5714285714285714, 0.75]",7.537353564270729
13,0.12459185496539632,"[0.5714285714285714, 0.75, 0.7777777777777778, 0.8]",7.807703912196356
14,0.12459185496539632,"[0.7777777777777778, 0.8, 0.5714285714285714, 0.75]",8.0388837729267
15,0.12459185496539633,"[0.75, 0.8, 0.5714285714285714, 0.7777777777777778]",8.256013882664961
16,0.12459185496539632,"[0.5714285714285714, 0.75, 0.7777777777777778, 0.8]",8.44908281238194
17,0.12459185496539632,"[0.5714285714285714, 0.75, 0.7777777777777778, 0.8]",8.644808692810193
18,0.12459185496539632,"[0.5714285714285714, 0.75, 0.7777777777777778, 0.8]",8.833827411461682
19,0.12459185496539632,"[0.5714285714285714, 0.7777777777777778, 0.8, 0.75]",8.996445529850062
20,0.12459185496539632,"[0.5714285714285714, 0.75, 0.7777777777777778, 0.8]",9.147446629673817
21,0.12459185496539632,"[0.75, 0.8, 0.7777777777777778, 0.5714285714285714]",9.280853344838306
22,0.12459185496539633,"[0.75, 0.5714285714285714, 0.8, 0.7777777777777778]",9.429742052662828
23,0.12459185496539632,"[0.5714285714285714, 0.7777777777777778, 0.8, 0.75]",9.571500750563354
24,0.12459185496539632,"[0.7777777777777778, 0.8, 0.5714285714285714, 0.75]",9.702860616509875
25,0.12459185496539632,"[0.7777777777777778, 0.8, 0.5714285714285714, 0.75]",9.825763201241688
26,0.12459185496539633,"[0.5714285714285714, 0.75, 0.8, 0.7777777777777778]",9.940903541540449
