features_kept,cv,cluster_performances,mean_centroid_distance
1,0.14731540363100226,"[0.5208333333333334, 0.5454545454545454, 0.75, 0.6]",3.3420204483044533
2,0.2925877182461179,"[0.5833333333333334, 0.375, 0.8571428571428571, 0.5471698113207547]",7.151051085855491
3,0.29264219449063233,"[0.5384615384615384, 0.6, 0.8571428571428571, 0.375]",9.908208204849286
4,0.34002993671774207,"[0.5636363636363636, 0.56, 0.8571428571428571, 0.3076923076923077]",12.042595463970082
5,0.32221320306816914,"[0.3333333333333333, 0.5769230769230769, 0.8571428571428571, 0.5454545454545454]",13.817769706257083
6,0.2872569324931055,"[0.75, 0.3076923076923077, 0.5925925925925926, 0.5576923076923077]",15.242039724830256
7,0.29005095620581556,"[0.5172413793103449, 0.8571428571428571, 0.38461538461538464, 0.6363636363636364]",16.49813236859986
8,0.28937270278499183,"[0.5423728813559322, 0.8571428571428571, 0.38461538461538464, 0.5714285714285714]",17.488756084006376
9,0.32232872086969083,"[0.8571428571428571, 0.625, 0.3333333333333333, 0.5263157894736842]",18.29898712504694
10,0.32232872086969083,"[0.8571428571428571, 0.5263157894736842, 0.625, 0.3333333333333333]",19.082710118392846
11,0.29032715233032785,"[0.5178571428571429, 0.8571428571428571, 0.625, 0.38461538461538464]",19.75639448231174
12,0.29032715233032785,"[0.8571428571428571, 0.5178571428571429, 0.625, 0.38461538461538464]",20.384261262649417
13,0.26517536934578023,"[0.5178571428571429, 0.8571428571428571, 0.6086956521739131, 0.42857142857142855]",20.91166382487166
14,0.29032715233032785,"[0.5178571428571429, 0.625, 0.38461538461538464, 0.8571428571428571]",21.430979436390324
15,0.2894633633854828,"[0.38461538461538464, 0.6, 0.8571428571428571, 0.5272727272727272]",21.89034761067971
16,0.28980522106323225,"[0.5370370370370371, 0.5769230769230769, 0.38461538461538464, 0.8571428571428571]",22.30057068137326
17,0.3270818676086414,"[0.8571428571428571, 0.3333333333333333, 0.5087719298245614, 0.6666666666666666]",22.705734192921962
18,0.2899944738680794,"[0.5283018867924528, 0.8571428571428571, 0.38461538461538464, 0.5925925925925926]",23.09635579814471
19,0.36521971576239354,"[0.6, 0.2727272727272727, 0.543859649122807, 0.8571428571428571]",23.411314420350898
20,0.28891399034497395,"[0.38461538461538464, 0.5263157894736842, 0.6086956521739131, 0.8571428571428571]",23.73609948400422
21,0.29032195452353393,"[0.38461538461538464, 0.8571428571428571, 0.5384615384615384, 0.5714285714285714]",24.001501692703403
22,0.3242740527193186,"[0.8571428571428571, 0.6521739130434783, 0.3333333333333333, 0.5172413793103449]",24.27336004492332
23,0.36593573613306374,"[0.5769230769230769, 0.2727272727272727, 0.5535714285714286, 0.8571428571428571]",24.517417295446755
24,0.29070862245316104,"[0.8571428571428571, 0.5185185185185185, 0.38461538461538464, 0.6153846153846154]",24.76967838580606
25,0.26586547351982104,"[0.8571428571428571, 0.5185185185185185, 0.42857142857142855, 0.6]",25.020087669065322
26,0.26586547351982104,"[0.8571428571428571, 0.5185185185185185, 0.42857142857142855, 0.6]",25.23661853523125
27,0.3240360461058096,"[0.8571428571428571, 0.5517241379310345, 0.5576923076923077, 0.3333333333333333]",25.46035390309838
28,0.29069548623811464,"[0.8571428571428571, 0.5454545454545454, 0.38461538461538464, 0.56]",25.66385272078053
29,0.2911804162035676,"[0.8571428571428571, 0.5471698113207547, 0.5555555555555556, 0.38461538461538464]",25.872753042383028
30,0.2667548389603213,"[0.56, 0.8571428571428571, 0.5370370370370371, 0.42857142857142855]",26.044429730439944
31,0.2660553328998407,"[0.42857142857142855, 0.5283018867924528, 0.8571428571428571, 0.5769230769230769]",26.22513157752078
32,0.2667548389603213,"[0.56, 0.8571428571428571, 0.5370370370370371, 0.42857142857142855]",26.38335878323309
33,0.2667548389603213,"[0.56, 0.8571428571428571, 0.5370370370370371, 0.42857142857142855]",26.551553332628252
