features_kept,cv,cluster_performances,mean_centroid_distance
1,0.09277048798055358,"[0.7647714604236343, 0.8945686900958466, 0.963963963963964, 0.7952871870397643]",3.24315002120363
2,0.08094495409044979,"[0.7673935617860852, 0.9152542372881356, 0.9247311827956989, 0.8011869436201781]",7.027137549013365
3,0.07186262494514803,"[0.8388520971302428, 0.9306930693069307, 0.7690839694656488, 0.8047138047138047]",9.761467304794348
4,0.0714912760435547,"[0.8305084745762712, 0.816247582205029, 0.9327354260089686, 0.7685546875]",11.957482086278404
5,0.07204345273434892,"[0.8140900195694716, 0.8340425531914893, 0.9336283185840708, 0.7684824902723736]",13.55571061899966
6,0.07463199497042508,"[0.8223938223938224, 0.7629774730656219, 0.9372197309417041, 0.8361344537815126]",14.991858508903176
7,0.07207640659347106,"[0.9324324324324325, 0.7641325536062378, 0.8291666666666667, 0.826171875]",16.10438229626998
8,0.0744894542863134,"[0.8368200836820083, 0.7663734115347018, 0.9377777777777778, 0.8148148148148148]",16.94910716631799
9,0.07403763406746867,"[0.814453125, 0.8368200836820083, 0.767056530214425, 0.9372197309417041]",17.743207769606762
10,0.07421745022679657,"[0.7689282202556539, 0.8119001919385797, 0.8312236286919831, 0.9377777777777778]",18.453555117443848
11,0.07470679324066744,"[0.7670286278381047, 0.8361344537815126, 0.9380530973451328, 0.8126195028680688]",19.094375381546403
12,0.07442570183056248,"[0.9377777777777778, 0.8340425531914893, 0.7672583826429981, 0.8136882129277566]",19.674930894305167
13,0.07217424631333672,"[0.7676266137040715, 0.8159392789373814, 0.8298755186721992, 0.9333333333333333]",20.214248545155343
14,0.07223067432626828,"[0.8326359832635983, 0.7670961347869177, 0.9333333333333333, 0.8159392789373814]",20.719937667689127
15,0.07341179952785466,"[0.8284518828451883, 0.8176691729323309, 0.9360730593607306, 0.7673267326732673]",21.144224591947548
16,0.07167314722074378,"[0.8340248962655602, 0.8176691729323309, 0.7664015904572564, 0.9321266968325792]",21.544872498465196
17,0.07352857169160915,"[0.7656405163853028, 0.8180112570356473, 0.8347107438016529, 0.9357798165137615]",21.888150912069435
18,0.07338879837706734,"[0.8183520599250936, 0.9354838709677419, 0.8368200836820083, 0.7653465346534654]",22.22544538015857
19,0.0734558132284212,"[0.9354838709677419, 0.7651139742319127, 0.8183520599250936, 0.8375]",22.536661017241926
20,0.07367183090912943,"[0.9360730593607306, 0.8305785123966942, 0.8186915887850468, 0.7659362549800797]",22.828662492648863
21,0.07159585838350756,"[0.8354430379746836, 0.8164794007490637, 0.9321266968325792, 0.7668650793650794]",23.104403218790768
22,0.07305204589689264,"[0.8164794007490637, 0.8326359832635983, 0.9354838709677419, 0.7673267326732673]",23.360633160314126
23,0.07074112924753942,"[0.7673267326732673, 0.8183520599250936, 0.9308755760368663, 0.8326359832635983]",23.610870361930225
24,0.07095874497859757,"[0.8326359832635983, 0.9311926605504587, 0.7673956262425448, 0.8175046554934823]",23.837035736101118
25,0.07431274085243429,"[0.7690029615004936, 0.8134328358208955, 0.9386792452830188, 0.8326359832635983]",24.064795036965535
26,0.07481747939596607,"[0.813780260707635, 0.8333333333333334, 0.7680872150644202, 0.9392523364485982]",24.274391880959293
27,0.07427815759493282,"[0.8333333333333334, 0.9383886255924171, 0.7677865612648221, 0.8156424581005587]",24.46901634878514
28,0.07426762935865291,"[0.9383886255924171, 0.7677865612648221, 0.8159851301115242, 0.8326359832635983]",24.662815768383517
29,0.07417827329550862,"[0.9380952380952381, 0.7673267326732673, 0.8333333333333334, 0.8166666666666667]",24.854888021822966
30,0.07405129958423616,"[0.8159851301115242, 0.7680157946692991, 0.8326359832635983, 0.9380952380952381]",25.02253133787542
31,0.07416998804974086,"[0.9380952380952381, 0.7673267326732673, 0.8170055452865065, 0.8326359832635983]",25.18695738087086
32,0.07416998804974086,"[0.8326359832635983, 0.7673267326732673, 0.9380952380952381, 0.8170055452865065]",25.3496849287541
33,0.07417827329550862,"[0.9380952380952381, 0.8166666666666667, 0.7673267326732673, 0.8333333333333334]",25.498453993527995
34,0.07413839218292254,"[0.9380952380952381, 0.8163265306122449, 0.7675568743818002, 0.8333333333333334]",25.6467743240111
35,0.07393689908021461,"[0.8144712430426716, 0.8319327731092437, 0.9380952380952381, 0.7690029615004936]",25.784876938312955
36,0.07405129958423615,"[0.9380952380952381, 0.7680157946692991, 0.8159851301115242, 0.8326359832635983]",25.919018456004114
37,0.0741011565275885,"[0.8151571164510166, 0.7680872150644202, 0.8333333333333334, 0.9380952380952381]",26.051917785066664
38,0.0742810328128827,"[0.8148148148148148, 0.8333333333333334, 0.7680872150644202, 0.9383886255924171]",26.17894524229744
39,0.0740297596087276,"[0.9380952380952381, 0.7685459940652819, 0.8333333333333334, 0.8144712430426716]",26.30375024912046
40,0.07423274273080784,"[0.8148148148148148, 0.7683168316831683, 0.8326359832635983, 0.9383886255924171]",26.415178401389827
41,0.0743175758748624,"[0.8333333333333334, 0.7678571428571429, 0.8151571164510166, 0.9383886255924171]",26.53029885708717
42,0.0743175758748624,"[0.9383886255924171, 0.7678571428571429, 0.8333333333333334, 0.8151571164510166]",26.640593269768598
43,0.07453154408319085,"[0.9386792452830188, 0.7673267326732673, 0.8333333333333334, 0.8159851301115242]",26.745766097449543
44,0.07408977707794245,"[0.8154981549815498, 0.7680872150644202, 0.8326359832635983, 0.9380952380952381]",26.851801005713718
45,0.07408977707794245,"[0.8326359832635983, 0.8154981549815498, 0.7680872150644202, 0.9380952380952381]",26.95127567759883
46,0.07401678670534614,"[0.9380952380952381, 0.8148148148148148, 0.7685459940652819, 0.8326359832635983]",27.049537387244136
47,0.07397141404008271,"[0.8319327731092437, 0.7687747035573123, 0.8148148148148148, 0.9380952380952381]",27.14456337540689
48,0.07402746132631209,"[0.8148148148148148, 0.8347457627118644, 0.9380952380952381, 0.7682445759368837]",27.236662800879436
49,0.07402746132631209,"[0.7682445759368837, 0.9380952380952381, 0.8347457627118644, 0.8148148148148148]",27.3284229651925
50,0.07406330438748217,"[0.8347457627118644, 0.8151571164510166, 0.9380952380952381, 0.7680157946692991]",27.418073420315768
51,0.07418002653702181,"[0.9383886255924171, 0.8312236286919831, 0.7685459940652819, 0.8151571164510166]",27.505833407903904
52,0.07426896946698762,"[0.7680872150644202, 0.8151571164510166, 0.8326359832635983, 0.9383886255924171]",27.589078724764434
53,0.07422310050069868,"[0.9383886255924171, 0.8319327731092437, 0.7683168316831683, 0.8151571164510166]",27.671041088267156
54,0.07443807225967944,"[0.7680872150644202, 0.9386792452830188, 0.8319327731092437, 0.8151571164510166]",27.749637988851475
55,0.07427933497050647,"[0.8347457627118644, 0.8151571164510166, 0.7677865612648221, 0.9383886255924171]",27.825551333798817
56,0.07422310050069868,"[0.8319327731092437, 0.8151571164510166, 0.7683168316831683, 0.9383886255924171]",27.898501990430347
57,0.07422310050069868,"[0.9383886255924171, 0.8319327731092437, 0.7683168316831683, 0.8151571164510166]",27.97221792335068
58,0.07397586344973563,"[0.9380952380952381, 0.7684729064039408, 0.8148148148148148, 0.8340425531914893]",28.04738396323416
59,0.07439480724801426,"[0.7683168316831683, 0.8151571164510166, 0.9386792452830188, 0.8312236286919831]",28.117796032791716
60,0.07410993933775847,"[0.7690029615004936, 0.8144712430426716, 0.9383886255924171, 0.8312236286919831]",28.18960060072639
61,0.07401139665014253,"[0.8340425531914893, 0.7682445759368837, 0.9380952380952381, 0.8151571164510166]",28.257798496518305
62,0.07410993933775849,"[0.7690029615004936, 0.9383886255924171, 0.8312236286919831, 0.8144712430426716]",28.325011381723005
63,0.074152388141956,"[0.7687747035573123, 0.9383886255924171, 0.8319327731092437, 0.8144712430426716]",28.391186075243915
64,0.07439480724801426,"[0.7683168316831683, 0.8151571164510166, 0.8312236286919831, 0.9386792452830188]",28.45763394646554
65,0.07418002653702181,"[0.7685459940652819, 0.8151571164510166, 0.9383886255924171, 0.8312236286919831]",28.520140578134605
