features_kept,cv,cluster_performances,mean_centroid_distance
33,0.07765712623943281,"[0.9719626168224299, 0.841726618705036, 0.8771929824561403, 0.7864271457085829]",25.605635760230584
34,0.07769106860248866,"[0.8777292576419214, 0.786, 0.8422939068100358, 0.971830985915493]",25.750879576778413
35,0.07751831055476058,"[0.8766519823788547, 0.971830985915493, 0.8422939068100358, 0.7864271457085829]",25.893869675816056
36,0.07755997365678781,"[0.7862137862137862, 0.8766519823788547, 0.971830985915493, 0.8425760286225402]",26.029972740359547
37,0.07757172948692814,"[0.9719626168224299, 0.7866400797607178, 0.841726618705036, 0.8766519823788547]",26.16318211249861
38,0.07757172948692814,"[0.9719626168224299, 0.7866400797607178, 0.8766519823788547, 0.841726618705036]",26.290258945366606
39,0.07752258440229755,"[0.971830985915493, 0.7866400797607178, 0.8771929824561403, 0.841726618705036]",26.411682499300554
40,0.07757834695922076,"[0.8411552346570397, 0.7868525896414342, 0.9719626168224299, 0.8771929824561403]",26.530012312195822
41,0.0774830726554307,"[0.7868525896414342, 0.971830985915493, 0.8414414414414414, 0.8771929824561403]",26.643002212158095
42,0.07743739902621015,"[0.8766519823788547, 0.841726618705036, 0.7868525896414342, 0.971830985915493]",26.75178242516477
43,0.07740911414993693,"[0.8771929824561403, 0.7876370887337986, 0.8399280575539568, 0.971830985915493]",26.858644804968566
44,0.07732473375154665,"[0.8766519823788547, 0.971830985915493, 0.8399280575539568, 0.7878486055776892]",26.960523648902406
45,0.07726165256145408,"[0.7886340977068793, 0.971830985915493, 0.8384201077199281, 0.8766519823788547]",27.06249105337818
46,0.07750656894274388,"[0.8396396396396396, 0.9719626168224299, 0.7876370887337986, 0.8771929824561403]",27.15953053812612
47,0.07741098547950763,"[0.9719626168224299, 0.7876370887337986, 0.8402154398563735, 0.8761061946902655]",27.25373014613692
48,0.07732879522422001,"[0.7878486055776892, 0.9719626168224299, 0.8402154398563735, 0.8755555555555555]",27.344758987240503
49,0.07713069076371441,"[0.971830985915493, 0.8755555555555555, 0.7888446215139442, 0.8387096774193549]",27.435412444548973
50,0.07719569024907748,"[0.971830985915493, 0.7880597014925373, 0.8755555555555555, 0.8402154398563735]",27.524326235893067
51,0.0772416738445382,"[0.7880597014925373, 0.8399280575539568, 0.8761061946902655, 0.971830985915493]",27.61001927360015
52,0.0771306907637144,"[0.971830985915493, 0.8755555555555555, 0.8387096774193549, 0.7888446215139442]",27.694464804581028
53,0.07715996475076042,"[0.8399280575539568, 0.971830985915493, 0.7882703777335984, 0.8755555555555555]",27.774960382512052
54,0.07723223773851756,"[0.8755555555555555, 0.8405017921146953, 0.971830985915493, 0.7878486055776892]",27.855051011866617
55,0.07732879522422001,"[0.8402154398563735, 0.7878486055776892, 0.8755555555555555, 0.9719626168224299]",27.9317357942373
56,0.0771573720222373,"[0.971830985915493, 0.7879088206144698, 0.840867992766727, 0.8755555555555555]",28.005876801223
57,0.07744840240026817,"[0.8414414414414414, 0.8761061946902655, 0.7870646766169154, 0.9719626168224299]",28.078260523058308
58,0.07723223773851756,"[0.8405017921146953, 0.8755555555555555, 0.7878486055776892, 0.971830985915493]",28.15266549352437
59,0.07723223773851756,"[0.8755555555555555, 0.7878486055776892, 0.8405017921146953, 0.971830985915493]",28.224619939437737
60,0.07732879522422001,"[0.8402154398563735, 0.8755555555555555, 0.7878486055776892, 0.9719626168224299]",28.29360477305977
61,0.07727425324617729,"[0.8755555555555555, 0.7869177403369673, 0.8426763110307414, 0.971830985915493]",28.362907550390794
62,0.07731456833303472,"[0.971830985915493, 0.7872763419483101, 0.8414414414414414, 0.8761061946902655]",28.429726530639158
63,0.07727641127952471,"[0.971830985915493, 0.7874875868917577, 0.8761061946902655, 0.8411552346570397]",28.495939505209655
64,0.07707705607504456,"[0.971830985915493, 0.875, 0.7881188118811882, 0.840867992766727]",28.561866054367236
65,0.07735675450217254,"[0.971830985915493, 0.7864945382323734, 0.8755555555555555, 0.8432432432432433]",28.62500724506595
66,0.07723374925436773,"[0.971830985915493, 0.7869177403369673, 0.875, 0.8429602888086642]",28.68667497537934
67,0.07719316525745114,"[0.8426763110307414, 0.875, 0.971830985915493, 0.7871287128712872]",28.747326320133496
68,0.07723374925436773,"[0.971830985915493, 0.875, 0.7869177403369673, 0.8429602888086642]",28.806749363430416
69,0.07715148522067723,"[0.875, 0.7876984126984127, 0.971830985915493, 0.8414414414414414]",28.865788263872638
70,0.07715148522067723,"[0.875, 0.7876984126984127, 0.971830985915493, 0.8414414414414414]",28.923587570309873
