features_kept,cv,cluster_performances,mean_centroid_distance
1,0.21463322216511885,"[33.86475818562058, 20.164794921875007, 31.124290466308594, 38.019797585227266]",0.012946860751489623
2,0.2123692158365219,"[34.59424729780717, 20.164794921875007, 30.565787633260086, 37.282586415608726]",0.02082876924519561
3,0.20829499087776338,"[34.58823769047575, 20.164794921875007, 30.565787633260086, 36.650315284729004]",0.023820349545986857
4,0.20829499087776338,"[34.58823769047575, 20.164794921875007, 30.565787633260086, 36.650315284729004]",0.026116236292005685
5,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.02676918735782224
6,0.20829499087776338,"[34.58823769047575, 30.565787633260086, 20.164794921875007, 36.650315284729004]",0.02716135739217713
7,0.20829499087776338,"[34.58823769047575, 30.565787633260086, 20.164794921875007, 36.650315284729004]",0.027383905665401827
8,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.027525623918787687
9,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.027624590260493482
10,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.027703620235540277
11,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.02776936453812375
12,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.027819051976395805
13,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.027861738767107222
14,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.02790326881980313
15,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.027930988869376255
16,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.02795898335169103
17,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.027984870162474737
18,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.02801005865531986
19,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.028028714362435633
20,0.2082949908777634,"[34.58823769047575, 36.650315284729004, 20.164794921875007, 30.565787633260086]",0.028043206913614817
