features_kept,cv,cluster_performances,mean_centroid_distance
33,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03930606116211855
34,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.039306785227190444
35,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03930737243282304
36,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03930795149148649
37,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03930843013480083
38,0.05997127165311647,"[32.01508864752535, 29.796868133544923, 35.17766728291985, 33.24245844849753]",0.03930892667638208
39,0.05997127165311647,"[32.01508864752535, 29.796868133544923, 35.17766728291985, 33.24245844849753]",0.0393093387300649
40,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03930974336217793
41,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931010900258043
42,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.039310473167583425
43,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931078495659867
44,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931109219282623
45,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931134653436094
46,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931161400735945
47,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931184546830919
48,0.05997127165311647,"[32.01508864752535, 29.796868133544923, 35.17766728291985, 33.24245844849753]",0.03931207354583602
49,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931232722383574
50,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931252040942075
51,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931272370672409
52,0.059971271653116484,"[29.796868133544923, 33.24245844849753, 35.17766728291985, 32.01508864752535]",0.03931289539046014
53,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.039313069156099445
54,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931322560070037
55,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931338694301253
56,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.039313536169875006
57,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931368968832907
58,0.059971271653116484,"[29.796868133544923, 33.24245844849753, 35.17766728291985, 32.01508864752535]",0.03931382887137166
59,0.059971271653116484,"[29.796868133544923, 33.24245844849753, 35.17766728291985, 32.01508864752535]",0.039313952127047865
60,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931408589833884
61,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931419863738385
62,0.05997127165311647,"[32.01508864752535, 29.796868133544923, 35.17766728291985, 33.24245844849753]",0.039314307682211044
63,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.03931440375575193
64,0.059971271653116484,"[29.796868133544923, 33.24245844849753, 35.17766728291985, 32.01508864752535]",0.03931450407579465
65,0.05997127165311647,"[32.01508864752535, 29.796868133544923, 35.17766728291985, 33.24245844849753]",0.03931459289595193
66,0.05997127165311647,"[33.24245844849753, 29.796868133544923, 32.01508864752535, 35.17766728291985]",0.039314675560020586
67,0.059971271653116484,"[29.796868133544923, 33.24245844849753, 35.17766728291985, 32.01508864752535]",0.03931475039467121
68,0.059971271653116484,"[29.796868133544923, 33.24245844849753, 35.17766728291985, 32.01508864752535]",0.03931482003687347
69,0.059971271653116484,"[29.796868133544923, 33.24245844849753, 35.17766728291985, 32.01508864752535]",0.0393148938396819
70,0.059971271653116484,"[29.796868133544923, 33.24245844849753, 35.17766728291985, 32.01508864752535]",0.039314965254921515
