features_kept,cv,cluster_performances,mean_centroid_distance
1,0.08916110407332897,"[0.7912178956089478, 0.9283018867924528, 0.8188539741219963, 0.9834254143646409]",3.221939464645615
2,0.0815654760924491,"[0.8393030009680542, 0.958904109589041, 0.950920245398773, 0.790436005625879]",7.029751354456962
3,0.07270305337381061,"[0.8696969696969697, 0.7994561522773623, 0.9605633802816902, 0.8171206225680934]",9.845257473703676
4,0.07364629029003275,"[0.8531211750305998, 0.9648648648648649, 0.7970401691331924, 0.8274111675126904]",12.02529152751898
5,0.07389511167964068,"[0.8282051282051283, 0.7973950795947902, 0.9653333333333334, 0.8487690504103166]",13.620597143212244
6,0.07399133958177101,"[0.7958600999286224, 0.964769647696477, 0.8542413381123058, 0.8269720101781171]",15.03632652720355
7,0.07384191126959566,"[0.8260869565217391, 0.854916067146283, 0.7963094393186657, 0.9644808743169399]",16.139625469278343
8,0.07571095425316605,"[0.7933474876150035, 0.967479674796748, 0.8278481012658228, 0.8578371810449574]",16.98458235461812
9,0.07457054225740407,"[0.7956989247311828, 0.8324742268041238, 0.850412249705536, 0.967391304347826]",17.780322083338586
10,0.07370496711575762,"[0.794452347083926, 0.964769647696477, 0.8312020460358056, 0.854916067146283]",18.490245158802452
11,0.07373666799487498,"[0.7952924393723253, 0.9651474530831099, 0.8525179856115108, 0.8312020460358056]",19.13546665058601
12,0.0733079042665194,"[0.9651474530831099, 0.7945984363894811, 0.8518072289156626, 0.8358974358974359]",19.71440571162909
13,0.0742635278187231,"[0.967391304347826, 0.7946877243359656, 0.8498817966903073, 0.8371501272264631]",20.24877849107195
14,0.07393112820538533,"[0.7951289398280802, 0.8367346938775511, 0.9669421487603306, 0.850412249705536]",20.759307882788956
15,0.07266492168239172,"[0.9643835616438357, 0.8505882352941176, 0.7954055994256999, 0.8367346938775511]",21.177938176637436
16,0.07247946529933916,"[0.7956989247311828, 0.8505882352941176, 0.9641873278236914, 0.8367346938775511]",21.577996465939684
17,0.07352202863382916,"[0.8371501272264631, 0.7944325481798715, 0.9661016949152542, 0.8532863849765259]",21.91521487725233
18,0.07374696114764392,"[0.7941386704789135, 0.8363171355498721, 0.9661971830985916, 0.8538011695906432]",22.24942802070544
19,0.07355654099150165,"[0.8371501272264631, 0.7940128296507484, 0.854289071680376, 0.9660056657223796]",22.56526619088684
20,0.07271587578557244,"[0.7948350071736011, 0.8363171355498721, 0.9641873278236914, 0.852112676056338]",22.854078885470347
21,0.07382180153524194,"[0.9664804469273743, 0.8367346938775511, 0.7942857142857143, 0.8529411764705882]",23.129754061114465
22,0.07413866362221262,"[0.9665738161559888, 0.8547815820543093, 0.7933000712758375, 0.8363171355498721]",23.383498854003026
23,0.07404728411828906,"[0.8547815820543093, 0.7934472934472935, 0.9664804469273743, 0.8363171355498721]",23.631840058194427
24,0.07390555594546143,"[0.9661971830985916, 0.7933238636363636, 0.8557919621749409, 0.8363171355498721]",23.857884867541337
25,0.07490187945288566,"[0.9682080924855492, 0.7928370786516854, 0.8583333333333333, 0.8358974358974359]",24.08783213720161
26,0.07501199932625155,"[0.7929824561403509, 0.8579952267303103, 0.8354755784061697, 0.9683908045977011]",24.295442895223573
27,0.07506711522566245,"[0.7929824561403509, 0.8350515463917526, 0.9683908045977011, 0.8581644815256257]",24.490083118375665
28,0.0749548031369783,"[0.8371501272264631, 0.8586698337292161, 0.9682080924855492, 0.792107117688513]",24.685085651519557
29,0.0751274490952166,"[0.859338061465721, 0.8371501272264631, 0.7915194346289752, 0.9682080924855492]",24.87618021085308
30,0.07496388195679562,"[0.8367346938775511, 0.8586698337292161, 0.9682080924855492, 0.7922535211267606]",25.047547580095603
31,0.07496388195679562,"[0.8586698337292161, 0.9682080924855492, 0.7922535211267606, 0.8367346938775511]",25.2097436159499
32,0.07629385762592814,"[0.8576470588235294, 0.792226148409894, 0.9709302325581395, 0.8363171355498721]",25.36875388806117
33,0.07480683267957472,"[0.8583234946871311, 0.8367346938775511, 0.7925194071983063, 0.9680232558139535]",25.515304329763833
34,0.07498914702629421,"[0.792226148409894, 0.8583234946871311, 0.9682080924855492, 0.8367346938775511]",25.662735681024575
35,0.07488880601945477,"[0.9682080924855492, 0.8367346938775511, 0.7926397735314933, 0.8574793875147232]",25.80142783477322
36,0.0747610508060758,"[0.8561320754716981, 0.8367346938775511, 0.968299711815562, 0.7933474876150035]",25.9378943916333
37,0.07504106163310816,"[0.7932251235003529, 0.834625322997416, 0.968299711815562, 0.8574793875147232]",26.070608094701743
38,0.07486151326408103,"[0.9683908045977011, 0.8363171355498721, 0.8561320754716981, 0.7933474876150035]",26.19872749057984
39,0.07485163963048332,"[0.7932011331444759, 0.8363171355498721, 0.8564705882352941, 0.968299711815562]",26.320454863731587
40,0.07485163963048332,"[0.968299711815562, 0.8564705882352941, 0.7932011331444759, 0.8363171355498721]",26.43779311796043
41,0.07501287295762374,"[0.968299711815562, 0.8574793875147232, 0.7929328621908127, 0.8354755784061697]",26.55165288575033
42,0.0749392900989836,"[0.856301531213192, 0.9683908045977011, 0.8350515463917526, 0.7936395759717314]",26.65873773514094
43,0.07498948808288493,"[0.7926397735314933, 0.968299711815562, 0.8363171355498721, 0.8574793875147232]",26.765967129077996
44,0.07641030642678436,"[0.9710982658959537, 0.8573113207547169, 0.8354755784061697, 0.7925194071983063]",26.867461437363286
45,0.07633082316278111,"[0.7930790960451978, 0.9710982658959537, 0.8350515463917526, 0.8564705882352941]",26.966438312223257
46,0.07637037123110896,"[0.9710982658959537, 0.8566392479435958, 0.8350515463917526, 0.7929328621908127]",27.062960105524688
47,0.07516491588914483,"[0.7929328621908127, 0.9684813753581661, 0.8573113207547169, 0.8350515463917526]",27.155816567572927
48,0.07638541186589384,"[0.834625322997416, 0.7930790960451978, 0.8566392479435958, 0.9710982658959537]",27.24845320141993
49,0.07641913478957285,"[0.8566392479435958, 0.9710982658959537, 0.7933709449929478, 0.8337662337662337]",27.339627235298202
50,0.07624281313157526,"[0.8337662337662337, 0.7939308398023994, 0.8558030480656507, 0.9710144927536232]",27.42950104666213
51,0.07519512187057996,"[0.9684813753581661, 0.8341968911917098, 0.7932251235003529, 0.8573113207547169]",27.51697135230939
52,0.07519512187057996,"[0.7932251235003529, 0.8341968911917098, 0.8573113207547169, 0.9684813753581661]",27.599797951008412
53,0.07519512187057996,"[0.7932251235003529, 0.8341968911917098, 0.8573113207547169, 0.9684813753581661]",27.680704114694855
54,0.07519512187057996,"[0.7932251235003529, 0.8573113207547169, 0.8341968911917098, 0.9684813753581661]",27.759253734524123
55,0.07521207265869803,"[0.8337662337662337, 0.7933709449929478, 0.9684813753581661, 0.8573113207547169]",27.83594741564592
56,0.0749777858401328,"[0.7939308398023994, 0.8566392479435958, 0.8337662337662337, 0.968299711815562]",27.910514366924232
57,0.07506606181889225,"[0.9682080924855492, 0.8337662337662337, 0.7933709449929478, 0.8578143360752056]",27.98526175401173
58,0.07516348914554268,"[0.8337662337662337, 0.7933709449929478, 0.8574793875147232, 0.9683908045977011]",28.056422797639584
59,0.07520427378067217,"[0.9683908045977011, 0.7932251235003529, 0.8576470588235294, 0.8337662337662337]",28.12785041759212
60,0.07516348914554268,"[0.7933709449929478, 0.8337662337662337, 0.8574793875147232, 0.9683908045977011]",28.19861388876848
61,0.07511481964568731,"[0.968299711815562, 0.7933709449929478, 0.8576470588235294, 0.8337662337662337]",28.26765130228197
