features_kept,cv,cluster_performances,mean_centroid_distance
1,0.27393671224217025,"[0.5, 0.7346938775510204, 1.0, 0.5714285714285714]",3.5132330515539336
2,0.23238184545096624,"[0.6727272727272727, 0.6, 0.59375, 1.0]",7.379181147163105
3,0.24442737083023122,"[0.5652173913043478, 1.0, 0.5909090909090909, 0.68]",9.59070832193399
4,0.28154564845757335,"[0.7254901960784313, 0.48, 1.0, 0.5789473684210527]",11.738134655722043
5,0.24956487538756764,"[1.0, 0.6862745098039216, 0.5789473684210527, 0.56]",13.444496789547545
6,0.2475572602753445,"[0.5714285714285714, 0.7111111111111111, 1.0, 0.5652173913043478]",14.945199702578684
7,0.24898751896615096,"[0.5925925925925926, 0.7021276595744681, 1.0, 0.5454545454545454]",16.35177916023112
8,0.27154079729245456,"[1.0, 0.7037037037037037, 0.5217391304347826, 0.5555555555555556]",17.31221253796206
9,0.27040484487384914,"[0.7037037037037037, 0.5, 1.0, 0.5882352941176471]",18.250988756005135
10,0.2717173334918561,"[0.72, 0.48148148148148145, 0.6111111111111112, 1.0]",19.03412349024582
11,0.26173088521109183,"[1.0, 0.5217391304347826, 0.6909090909090909, 0.5882352941176471]",19.74828804277737
12,0.26436244586662555,"[0.6111111111111112, 1.0, 0.5, 0.6981132075471698]",20.356787293335906
13,0.26173088521109183,"[0.5217391304347826, 0.6909090909090909, 0.5882352941176471, 1.0]",20.90672870437469
14,0.2478230639154787,"[1.0, 0.6792452830188679, 0.6111111111111112, 0.5416666666666666]",21.41262881682148
15,0.24743582965269678,"[1.0, 0.5384615384615384, 0.6111111111111112, 0.6923076923076923]",21.926751777643677
16,0.2617308852110918,"[0.6909090909090909, 1.0, 0.5882352941176471, 0.5217391304347826]",22.368107768366723
17,0.26173991301451777,"[1.0, 0.5882352941176471, 0.6981132075471698, 0.52]",22.783113256397957
18,0.26888030133408325,"[1.0, 0.5882352941176471, 0.7254901960784313, 0.5]",23.13590852890501
19,0.26120153707690547,"[0.5882352941176471, 0.7115384615384616, 1.0, 0.5185185185185185]",23.465394333960745
20,0.2612015370769054,"[1.0, 0.5185185185185185, 0.5882352941176471, 0.7115384615384616]",23.767623151102143
21,0.2688803013340832,"[0.5, 0.5882352941176471, 1.0, 0.7254901960784313]",24.061280474363837
22,0.2612015370769054,"[1.0, 0.5882352941176471, 0.7115384615384616, 0.5185185185185185]",24.337100439304884
23,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",24.6065208264625
24,0.26120153707690547,"[0.7115384615384616, 0.5882352941176471, 0.5185185185185185, 1.0]",24.854116435827766
25,0.26888030133408325,"[1.0, 0.5, 0.5882352941176471, 0.7254901960784313]",25.099796909081956
26,0.24743582965269678,"[0.5384615384615384, 1.0, 0.6111111111111112, 0.6923076923076923]",25.314205210069115
27,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",25.527777992154697
28,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",25.724565914065465
29,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",25.920431569382625
30,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",26.105376975155163
31,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",26.291988611504287
32,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",26.464630421922696
33,0.253736897409379,"[0.5384615384615384, 0.6981132075471698, 1.0, 0.5882352941176471]",26.62085380197211
34,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",26.78270493199523
35,0.25485729863838846,"[1.0, 0.7058823529411765, 0.6111111111111112, 0.5185185185185185]",26.939671828338554
36,0.26888030133408325,"[1.0, 0.5, 0.7254901960784313, 0.5882352941176471]",27.07985359439299
37,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",27.2212258677725
38,0.2612015370769054,"[0.5882352941176471, 1.0, 0.5185185185185185, 0.7115384615384616]",27.36409664967546
39,0.24743582965269678,"[1.0, 0.6923076923076923, 0.6111111111111112, 0.5384615384615384]",27.5223079424218
40,0.26120153707690547,"[0.7115384615384616, 0.5185185185185185, 0.5882352941176471, 1.0]",27.638531472759425
41,0.2612015370769054,"[1.0, 0.5882352941176471, 0.7115384615384616, 0.5185185185185185]",27.776022525115465
42,0.2612015370769054,"[0.5882352941176471, 1.0, 0.5185185185185185, 0.7115384615384616]",27.900616336745408
43,0.2767100215250042,"[1.0, 0.5882352941176471, 0.74, 0.4827586206896552]",28.032406428480698
44,0.2612015370769054,"[1.0, 0.5882352941176471, 0.5185185185185185, 0.7115384615384616]",28.160515914219904
45,0.26312662834481826,"[0.5, 0.7115384615384616, 0.6111111111111112, 1.0]",28.282688418718106
46,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",28.390132959350595
47,0.2465784469722547,"[0.56, 1.0, 0.5882352941176471, 0.6851851851851852]",28.52920289008856
48,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",28.617665488643105
49,0.26888030133408325,"[0.5, 1.0, 0.5882352941176471, 0.7254901960784313]",28.726113658505554
50,0.2465784469722547,"[0.5882352941176471, 1.0, 0.56, 0.6851851851851852]",28.857046275741194
51,0.2693931331420091,"[1.0, 0.5, 0.7169811320754716, 0.5882352941176471]",28.936117830908096
52,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",29.021192755815992
53,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",29.115765135545566
54,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",29.20376452462316
55,0.2767100215250042,"[0.74, 0.4827586206896552, 1.0, 0.5882352941176471]",29.27495604068908
56,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",29.377129865784596
57,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",29.4598896938895
58,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",29.543496488872734
59,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",29.631980132543745
60,0.2612015370769054,"[0.5185185185185185, 1.0, 0.5882352941176471, 0.7115384615384616]",29.702265339073776
61,0.2612015370769054,"[1.0, 0.5185185185185185, 0.5882352941176471, 0.7115384615384616]",29.773694963002285
62,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",29.851517903345254
63,0.2612015370769054,"[1.0, 0.5185185185185185, 0.5882352941176471, 0.7115384615384616]",29.916876851883263
64,0.2612015370769054,"[1.0, 0.5185185185185185, 0.5882352941176471, 0.7115384615384616]",29.98952919742525
65,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",30.066185869945766
66,0.253736897409379,"[0.5384615384615384, 1.0, 0.5882352941176471, 0.6981132075471698]",30.137790821311444
67,0.2612015370769054,"[1.0, 0.5185185185185185, 0.5882352941176471, 0.7115384615384616]",30.202714132828174
68,0.26888030133408325,"[0.5, 1.0, 0.7254901960784313, 0.5882352941176471]",30.274413280100234
