features_kept,cv,cluster_performances,mean_centroid_distance
29,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.6053097541386155
30,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.6058309004831568
31,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.606316527016497
32,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6067364104372746
33,0.19086556892273282,"[18.564737732255395, 20.72988565650904, 27.894609164347692, 17.53945882843762]",0.6071532742780514
34,0.19086556892273282,"[18.564737732255395, 20.72988565650904, 27.894609164347692, 17.53945882843762]",0.6075167872062225
35,0.19086556892273282,"[18.564737732255395, 20.72988565650904, 27.894609164347692, 17.53945882843762]",0.6078506400412839
36,0.19086556892273282,"[18.564737732255395, 20.72988565650904, 27.894609164347692, 17.53945882843762]",0.6081754154820131
37,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6084717066860652
38,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6087656651693422
39,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6090528473707727
40,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6093105392611954
41,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6095532831045158
42,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.6097870016523456
43,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.6100100001869077
44,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.6102329570402286
45,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6104423499443127
46,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6106393455366614
47,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6108274610041421
48,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.6110085075991515
49,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.611170699352785
50,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.6113264464246368
51,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6114705108987057
52,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6116222609085424
53,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6117575788284781
54,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6118885404316283
55,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6120080370544917
56,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6121297165801994
57,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6122425335292301
58,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6123552503438278
59,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6124582400742589
60,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.612554145849454
61,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6126459164620601
62,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6127329872881359
63,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6128176017011103
64,0.19068745831919226,"[18.546096452524964, 20.72988565650904, 27.894609164347692, 17.56771558218629]",0.6128994006551104
65,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6129763361944883
66,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6130543225571092
67,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6131314451895726
68,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6132047582812642
69,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6132772384626192
70,0.19068745831919218,"[20.72988565650904, 17.56771558218629, 18.546096452524964, 27.894609164347692]",0.6133430546369758
