features_kept,cv,cluster_performances,mean_centroid_distance
1,0.42196756192603135,"[22.95910789111613, 53.495689392089844, 21.729036461223256, 25.773494071567182]",0.41675249166833767
2,0.12181934989965745,"[22.111411578334163, 23.510622180238062, 29.940645359180593, 23.690401397482322]",0.6899233119514937
3,0.4244036780969805,"[22.06564840714783, 23.32345876739356, 24.560646132817343, 53.495689392089844]",0.8160717467421911
4,0.42405875120344183,"[23.377334924844597, 53.495689392089844, 24.609777690857413, 22.01501660230683]",0.8333198009206083
5,0.4240587512034419,"[22.01501660230683, 23.377334924844597, 24.609777690857413, 53.495689392089844]",0.859524777531409
6,0.4237886278350427,"[21.975231201584275, 23.455030174071087, 24.609777690857413, 53.495689392089844]",0.8734470323775808
7,0.4240587512034419,"[22.01501660230683, 23.377334924844597, 24.609777690857413, 53.495689392089844]",0.8828199781521924
8,0.4240587512034419,"[23.377334924844597, 24.609777690857413, 22.01501660230683, 53.495689392089844]",0.8884329904800956
9,0.4237886278350427,"[21.975231201584275, 23.455030174071087, 24.609777690857413, 53.495689392089844]",0.8929296736063189
10,0.42385505675874247,"[21.99764966322084, 24.609777690857413, 23.421838667786236, 53.495689392089844]",0.8961406996532906
11,0.42385505675874247,"[21.99764966322084, 24.609777690857413, 23.421838667786236, 53.495689392089844]",0.898358664512177
12,0.42385505675874247,"[21.99764966322084, 23.421838667786236, 24.609777690857413, 53.495689392089844]",0.9007507371752148
13,0.4237886278350427,"[21.975231201584275, 24.609777690857413, 23.455030174071087, 53.495689392089844]",0.9026227350187978
14,0.4237886278350427,"[24.609777690857413, 21.975231201584275, 23.455030174071087, 53.495689392089844]",0.9041296780651151
15,0.42385505675874247,"[21.99764966322084, 24.609777690857413, 23.421838667786236, 53.495689392089844]",0.9055654144679367
16,0.4240587512034419,"[22.01501660230683, 23.377334924844597, 24.609777690857413, 53.495689392089844]",0.9068477365875017
17,0.4237886278350427,"[53.495689392089844, 21.975231201584275, 23.455030174071087, 24.609777690857413]",0.9078599142083951
18,0.4237886278350427,"[53.495689392089844, 21.975231201584275, 23.455030174071087, 24.609777690857413]",0.9087972581922471
19,0.4237886278350427,"[53.495689392089844, 21.975231201584275, 23.455030174071087, 24.609777690857413]",0.9097494653709526
20,0.4237886278350427,"[21.975231201584275, 24.609777690857413, 23.455030174071087, 53.495689392089844]",0.9105785663953845
21,0.4237886278350427,"[53.495689392089844, 21.975231201584275, 23.455030174071087, 24.609777690857413]",0.9113686175475928
22,0.4237886278350427,"[53.495689392089844, 21.975231201584275, 23.455030174071087, 24.609777690857413]",0.9119742858241034
