features_kept,cv,cluster_performances,mean_centroid_distance
1,0.1821277257025516,"[0.6266666666666667, 0.75, 0.7012987012987013, 1.0]",3.023537023964424
2,0.17360986782660626,"[0.6491228070175439, 1.0, 0.7169811320754716, 0.7272727272727273]",7.125755293390327
3,0.14642731734936312,"[0.7931034482758621, 0.9230769230769231, 0.75, 0.6078431372549019]",9.872319763019954
4,0.14143950904037214,"[0.6203703703703703, 0.9230769230769231, 0.7407407407407407, 0.8]",12.058711938330918
5,0.13945905644911852,"[0.6178861788617886, 0.9230769230769231, 0.8181818181818182, 0.7857142857142857]",13.762473943009127
6,0.14665987186856644,"[0.6068376068376068, 0.8, 0.7916666666666666, 0.9285714285714286]",15.144592007467928
7,0.1448917454034038,"[0.7916666666666666, 0.6101694915254238, 0.9285714285714286, 0.7954545454545454]",16.235979036722924
8,0.14842055150932199,"[0.616822429906542, 0.7321428571428571, 0.8260869565217391, 0.9285714285714286]",17.142897743561424
9,0.15277011475896532,"[0.8571428571428571, 0.6126126126126126, 0.9285714285714286, 0.7407407407407407]",17.956668327754944
10,0.15349225906814612,"[0.8571428571428571, 0.9285714285714286, 0.6071428571428571, 0.7547169811320755]",18.679291512081004
11,0.15222335386657015,"[0.6203703703703703, 0.7192982456140351, 0.9230769230769231, 0.8636363636363636]",19.26992388658048
12,0.14590162594691897,"[0.8181818181818182, 0.8125, 0.9166666666666666, 0.6016949152542372]",19.874873874321544
13,0.14295580681543577,"[0.6068376068376068, 0.7959183673469388, 0.9166666666666666, 0.8181818181818182]",20.436601093663352
14,0.14925312908198404,"[0.6016949152542372, 0.9166666666666666, 0.7959183673469388, 0.8571428571428571]",20.981502757463186
15,0.1632764591839142,"[0.7321428571428571, 0.9047619047619048, 0.6090909090909091, 0.9230769230769231]",21.403051199167223
16,0.1406038645927581,"[0.78, 0.6120689655172413, 0.9166666666666666, 0.8181818181818182]",21.8008290639748
17,0.1406038645927581,"[0.9166666666666666, 0.6120689655172413, 0.78, 0.8181818181818182]",22.18515031192265
18,0.1632764591839142,"[0.9230769230769231, 0.6090909090909091, 0.7321428571428571, 0.9047619047619048]",22.511409411504808
19,0.14246130867438894,"[0.9166666666666666, 0.8260869565217391, 0.6146788990825688, 0.75]",22.841470229128834
20,0.1632600624564901,"[0.9047619047619048, 0.6146788990825688, 0.9230769230769231, 0.7192982456140351]",23.131052726479943
21,0.15004670446291513,"[0.7692307692307693, 0.8636363636363636, 0.6052631578947368, 0.9166666666666666]",23.411610641891805
