features_kept,cv,cluster_performances,mean_centroid_distance
1,0.15419455703763543,"[0.8214285714285714, 0.6699029126213593, 1.0, 0.732620320855615]",3.1766756357673946
2,0.15282812467850504,"[0.7108433734939759, 0.6892430278884463, 0.8333333333333334, 1.0]",7.023970053458938
3,0.1536235065385038,"[0.6804511278195489, 1.0, 0.8, 0.7213114754098361]",9.750418051321846
4,0.15240850109836243,"[0.6865671641791045, 0.7272727272727273, 1.0, 0.7714285714285715]",12.063501252893078
5,0.15149910579142944,"[0.7681159420289855, 0.7363636363636363, 1.0, 0.6845878136200717]",13.640679216822395
6,0.1522031679233093,"[0.7611940298507462, 0.6853932584269663, 1.0, 0.736]",15.00831955776851
7,0.1530537041946517,"[0.725, 0.7611940298507462, 1.0, 0.6900369003690037]",16.07251831129723
8,0.15181750093015414,"[0.6917562724014337, 0.7280701754385965, 0.7611940298507462, 1.0]",16.92089539892301
9,0.15073217399350042,"[0.7363636363636363, 0.7575757575757576, 0.6912280701754386, 1.0]",17.68402052404109
10,0.157959873388605,"[1.0, 0.6877637130801688, 0.7094594594594594, 0.7575757575757576]",18.325119853829765
11,0.15769242722841362,"[0.7538461538461538, 0.7181208053691275, 1.0, 0.6835443037974683]",19.005145055563936
12,0.1510947248547842,"[0.7575757575757576, 1.0, 0.6895306859205776, 0.7372881355932204]",19.655579761973897
13,0.1508442971822499,"[0.6912280701754386, 0.746031746031746, 0.7456140350877193, 1.0]",20.213455394903374
14,0.15046414760583918,"[0.6931034482758621, 0.7407407407407407, 0.75, 1.0]",20.74524948343118
15,0.15099616427423906,"[0.746031746031746, 0.6933797909407665, 0.7410714285714286, 1.0]",21.1445293974292
16,0.15119012263591736,"[0.75, 0.6947368421052632, 1.0, 0.7345132743362832]",21.533062916471753
17,0.15192557148809174,"[1.0, 0.7401574803149606, 0.75, 0.6888888888888889]",21.869834008380614
18,0.1502081589277899,"[0.7611940298507462, 0.7413793103448276, 0.6881720430107527, 1.0]",22.20775739661166
19,0.15055628453126066,"[0.6895306859205776, 1.0, 0.7350427350427351, 0.7647058823529411]",22.515166196846355
20,0.15035281102342243,"[0.7647058823529411, 1.0, 0.6861313868613139, 0.7416666666666667]",22.81884854746066
21,0.15146009649407996,"[1.0, 0.6928571428571428, 0.7394957983193278, 0.746031746031746]",23.097381960119364
22,0.15088552603963684,"[0.6857142857142857, 0.746031746031746, 0.7563025210084033, 1.0]",23.359267465026175
23,0.15080579196408644,"[0.6901408450704225, 0.746031746031746, 0.7478260869565218, 1.0]",23.610080941602995
24,0.1504614765814563,"[0.746031746031746, 0.7542372881355932, 1.0, 0.6879432624113475]",23.856554503633337
25,0.14984522118281557,"[0.746031746031746, 0.6896551724137931, 1.0, 0.7545454545454545]",24.0984048922176
26,0.1500976117508431,"[0.6890459363957597, 0.75, 1.0, 0.75]",24.301508478171094
27,0.15079130896156945,"[0.75, 0.6890459363957597, 0.746031746031746, 1.0]",24.500254574241367
28,0.15047380566471022,"[0.75, 0.6890459363957597, 1.0, 0.7478260869565218]",24.698144337060288
29,0.15118524080184995,"[0.6901408450704225, 0.75, 0.7419354838709677, 1.0]",24.88304803247652
30,0.1508442971822499,"[0.7456140350877193, 0.746031746031746, 0.6912280701754386, 1.0]",25.06953440639171
