features_kept,cv,cluster_performances,mean_centroid_distance
55,0.27586170796275405,"[0.625, 0.43902439024390244, 0.8333333333333334, 0.4444444444444444]",29.007548206158525
56,0.24120733885075182,"[0.59375, 0.4358974358974359, 0.8333333333333334, 0.5454545454545454]",29.09195431996562
57,0.23075342954777922,"[0.8666666666666667, 0.46153846153846156, 0.6, 0.6086956521739131]",29.211684057917264
58,0.23742442468500832,"[0.8333333333333334, 0.4473684210526316, 0.5757575757575758, 0.5454545454545454]",29.24023147778024
59,0.2439201520178117,"[0.8333333333333334, 0.43243243243243246, 0.5882352941176471, 0.5454545454545454]",29.30994139538577
60,0.2439201520178117,"[0.8333333333333334, 0.43243243243243246, 0.5882352941176471, 0.5454545454545454]",29.38772435634283
61,0.2439201520178117,"[0.8333333333333334, 0.43243243243243246, 0.5882352941176471, 0.5454545454545454]",29.461863347284172
62,0.2439201520178117,"[0.8333333333333334, 0.43243243243243246, 0.5882352941176471, 0.5454545454545454]",29.536673220483802
63,0.2439201520178117,"[0.8333333333333334, 0.43243243243243246, 0.5882352941176471, 0.5454545454545454]",29.609088539606915
64,0.32491147498330675,"[0.5, 0.5087719298245614, 0.5555555555555556, 1.0]",29.8306811830147
65,0.30836288029145875,"[0.56, 0.4716981132075472, 0.6, 1.0]",29.837296424658284
66,0.22915163338378589,"[0.5294117647058824, 0.8333333333333334, 0.4864864864864865, 0.5454545454545454]",29.817209995020427
67,0.31557163238777136,"[0.56, 0.48148148148148145, 0.5555555555555556, 1.0]",29.962754743664856
68,0.30836288029145875,"[0.56, 0.4716981132075472, 0.6, 1.0]",30.02787814100443
69,0.22935247278599824,"[0.6428571428571429, 0.4222222222222222, 0.8235294117647058, 0.6]",30.054509801586914
70,0.22935247278599824,"[0.6428571428571429, 0.4222222222222222, 0.8235294117647058, 0.6]",30.118807098000865
