features_kept,cv,cluster_performances,mean_centroid_distance
1,0.19627984101908505,"[0.6794871794871795, 0.6206896551724138, 0.7, 1.0]",3.211488748882296
2,0.1877112815028698,"[0.6576576576576577, 0.8125, 1.0, 0.6363636363636364]",7.149489974190019
3,0.19448777519591998,"[0.6444444444444445, 0.9411764705882353, 0.7222222222222222, 0.5666666666666667]",9.817611760745653
4,0.159744672386133,"[0.5833333333333334, 0.6521739130434783, 0.7142857142857143, 0.8888888888888888]",11.999040798915711
5,0.18860358291903828,"[0.6190476190476191, 0.7264957264957265, 0.8947368421052632, 0.5454545454545454]",13.679454097366651
6,0.19477130042068597,"[0.5217391304347826, 0.6428571428571429, 0.8947368421052632, 0.7241379310344828]",15.154197936810327
7,0.19670982290130734,"[0.8947368421052632, 0.7264957264957265, 0.5217391304347826, 0.6341463414634146]",16.286646352678247
8,0.17686984000561595,"[0.8947368421052632, 0.7217391304347827, 0.627906976744186, 0.5652173913043478]",17.190808033293333
9,0.18775016218949633,"[0.5454545454545454, 0.6222222222222222, 0.8947368421052632, 0.7280701754385965]",18.014908398307615
10,0.18407113270959272,"[0.8947368421052632, 0.5454545454545454, 0.7217391304347827, 0.6363636363636364]",18.800742774546446
11,0.17464417485028721,"[0.5652173913043478, 0.6363636363636364, 0.8947368421052632, 0.7192982456140351]",19.444983659875714
12,0.18563039125032488,"[0.8947368421052632, 0.5652173913043478, 0.6, 0.7345132743362832]",20.00763141784387
13,0.1918200436229573,"[0.5454545454545454, 0.6086956521739131, 0.7345132743362832, 0.8947368421052632]",20.57624873287577
14,0.1918200436229573,"[0.6086956521739131, 0.5454545454545454, 0.7345132743362832, 0.8947368421052632]",21.09885556342987
15,0.20894605300248834,"[0.7321428571428571, 0.625, 0.5416666666666666, 0.9375]",21.54408703547801
16,0.2203113661602307,"[0.5217391304347826, 0.7321428571428571, 0.9411764705882353, 0.625]",21.957798220040296
17,0.20179396956258036,"[0.6136363636363636, 0.7264957264957265, 0.9375, 0.5652173913043478]",22.322788522383863
18,0.21190351887565267,"[0.7327586206896551, 0.9375, 0.6086956521739131, 0.5454545454545454]",22.654886517745588
19,0.2122396991004099,"[0.9333333333333333, 0.7304347826086957, 0.6511627906976745, 0.5185185185185185]",22.966025338625432
20,0.21223969910040985,"[0.7304347826086957, 0.6511627906976745, 0.5185185185185185, 0.9333333333333333]",23.26981942762519
21,0.2122396991004099,"[0.9333333333333333, 0.7304347826086957, 0.6511627906976745, 0.5185185185185185]",23.546827392936976
22,0.19718534335077267,"[0.6222222222222222, 0.9333333333333333, 0.5652173913043478, 0.7264957264957265]",23.79666895318468
23,0.19718534335077267,"[0.9333333333333333, 0.5652173913043478, 0.6222222222222222, 0.7264957264957265]",24.040033929474436
24,0.19718534335077267,"[0.9333333333333333, 0.5652173913043478, 0.6222222222222222, 0.7264957264957265]",24.27567882592229
25,0.19718534335077267,"[0.9333333333333333, 0.5652173913043478, 0.6222222222222222, 0.7264957264957265]",24.505899253980168
26,0.2147441813144939,"[0.7327586206896551, 0.6363636363636364, 0.9333333333333333, 0.52]",24.71311647104324
27,0.1971853433507727,"[0.5652173913043478, 0.6222222222222222, 0.7264957264957265, 0.9333333333333333]",24.918400015515974
28,0.2011916739514926,"[0.9333333333333333, 0.7327586206896551, 0.6086956521739131, 0.5652173913043478]",25.111112460649466
29,0.2011916739514926,"[0.9333333333333333, 0.7327586206896551, 0.6086956521739131, 0.5652173913043478]",25.304769032487894
30,0.2011916739514926,"[0.9333333333333333, 0.7327586206896551, 0.6086956521739131, 0.5652173913043478]",25.47877275305251
31,0.2011916739514926,"[0.9333333333333333, 0.7327586206896551, 0.6086956521739131, 0.5652173913043478]",25.65277130819005
32,0.20323842780566134,"[0.7304347826086957, 0.6086956521739131, 0.9375, 0.5652173913043478]",25.828902690894353
33,0.214744181314494,"[0.9333333333333333, 0.7327586206896551, 0.6363636363636364, 0.52]",25.98877925790071
34,0.214744181314494,"[0.9333333333333333, 0.7327586206896551, 0.6363636363636364, 0.52]",26.14765363835472
35,0.20463321570323567,"[0.7345132743362832, 0.9375, 0.5652173913043478, 0.6041666666666666]",26.300737454746912
36,0.20323842780566134,"[0.9375, 0.5652173913043478, 0.6086956521739131, 0.7304347826086957]",26.449368053123518
37,0.2041449560035957,"[0.5416666666666666, 0.7264957264957265, 0.6363636363636364, 0.9333333333333333]",26.581253303873236
38,0.1971853433507727,"[0.6222222222222222, 0.5652173913043478, 0.7264957264957265, 0.9333333333333333]",26.712345633515586
39,0.1971853433507727,"[0.6222222222222222, 0.5652173913043478, 0.7264957264957265, 0.9333333333333333]",26.839784912116315
40,0.2011916739514926,"[0.6086956521739131, 0.5652173913043478, 0.7327586206896551, 0.9333333333333333]",26.965857369943564
41,0.1971853433507727,"[0.7264957264957265, 0.5652173913043478, 0.6222222222222222, 0.9333333333333333]",27.083476691340824
42,0.1971853433507727,"[0.5652173913043478, 0.7264957264957265, 0.6222222222222222, 0.9333333333333333]",27.2022759896819
43,0.1971853433507727,"[0.5652173913043478, 0.7264957264957265, 0.6222222222222222, 0.9333333333333333]",27.31150059841824
44,0.20070704904412015,"[0.6170212765957447, 0.7280701754385965, 0.9375, 0.5652173913043478]",27.420298883626685
45,0.21126297744648198,"[0.6170212765957447, 0.5454545454545454, 0.7280701754385965, 0.9411764705882353]",27.515554856582753
46,0.21126297744648198,"[0.6170212765957447, 0.5454545454545454, 0.7280701754385965, 0.9411764705882353]",27.6174746415058
47,0.2041449560035957,"[0.5416666666666666, 0.7264957264957265, 0.6363636363636364, 0.9333333333333333]",27.730401590232606
48,0.20463321570323564,"[0.9375, 0.6041666666666666, 0.5652173913043478, 0.7345132743362832]",27.82482643353392
49,0.20070704904412012,"[0.9375, 0.5652173913043478, 0.7280701754385965, 0.6170212765957447]",27.921855935700673
50,0.1971853433507727,"[0.9333333333333333, 0.6222222222222222, 0.7264957264957265, 0.5652173913043478]",28.013776994847515
51,0.2011916739514926,"[0.6086956521739131, 0.5652173913043478, 0.7327586206896551, 0.9333333333333333]",28.10989112309846
52,0.21368116715937086,"[0.9411764705882353, 0.6086956521739131, 0.7304347826086957, 0.5454545454545454]",28.190755774182325
53,0.21368116715937086,"[0.9411764705882353, 0.6086956521739131, 0.7304347826086957, 0.5454545454545454]",28.2788833267041
54,0.20207646517289762,"[0.5652173913043478, 0.7321428571428571, 0.9375, 0.6122448979591837]",28.37521973334989
55,0.20323842780566134,"[0.7304347826086957, 0.5652173913043478, 0.9375, 0.6086956521739131]",28.46073738653967
56,0.2011916739514926,"[0.7327586206896551, 0.9333333333333333, 0.6086956521739131, 0.5652173913043478]",28.533182838068285
57,0.22872886449549248,"[0.9411764705882353, 0.7304347826086957, 0.5, 0.6363636363636364]",28.612136771851862
58,0.21900942784000968,"[0.7280701754385965, 0.9411764705882353, 0.6304347826086957, 0.5217391304347826]",28.687165001301402
59,0.2011916739514926,"[0.7327586206896551, 0.9333333333333333, 0.5652173913043478, 0.6086956521739131]",28.771425071940637
60,0.20463321570323564,"[0.5652173913043478, 0.6041666666666666, 0.7345132743362832, 0.9375]",28.84253786448865
61,0.22872886449549248,"[0.9411764705882353, 0.7304347826086957, 0.5, 0.6363636363636364]",28.91074922403094
62,0.21873194940123922,"[0.7327586206896551, 0.9375, 0.627906976744186, 0.52]",28.981534842242763
63,0.20566330584448284,"[0.5416666666666666, 0.6382978723404256, 0.9375, 0.7256637168141593]",29.04320100262253
64,0.22872886449549248,"[0.6363636363636364, 0.7304347826086957, 0.5, 0.9411764705882353]",29.113744875331637
65,0.22107068003616684,"[0.9411764705882353, 0.6222222222222222, 0.5217391304347826, 0.7304347826086957]",29.17733808824744
66,0.22736852665107388,"[0.9411764705882353, 0.6, 0.5217391304347826, 0.7391304347826086]",29.241885803457382
67,0.20974594177077738,"[0.5416666666666666, 0.6222222222222222, 0.9375, 0.7304347826086957]",29.309869229097693
68,0.22107068003616676,"[0.7304347826086957, 0.9411764705882353, 0.5217391304347826, 0.6222222222222222]",29.372241785562267
69,0.2233804038337637,"[0.7327586206896551, 0.9411764705882353, 0.5217391304347826, 0.6136363636363636]",29.434599084352417
70,0.2233804038337637,"[0.7327586206896551, 0.9411764705882353, 0.5217391304347826, 0.6136363636363636]",29.49603849280389
