features_kept,cv,cluster_performances,mean_centroid_distance
33,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3579939360088972
34,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3581545559511404
35,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.35831244666142803
36,0.21894276604237167,"[18.208748109879032, 31.635344290518546, 24.092471111779926, 20.113129761259433]",0.3584555971171894
37,0.21894276604237167,"[18.208748109879032, 31.635344290518546, 24.092471111779926, 20.113129761259433]",0.3585968458904519
38,0.21894276604237167,"[18.208748109879032, 31.635344290518546, 24.092471111779926, 20.113129761259433]",0.3587347268205028
39,0.21894276604237173,"[20.113129761259433, 31.635344290518546, 24.092471111779926, 18.208748109879032]",0.35886071483875515
40,0.21894276604237167,"[18.208748109879032, 31.635344290518546, 24.092471111779926, 20.113129761259433]",0.3589662142424061
41,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3590778795675727
42,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3591845451118539
43,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.35928234884372295
44,0.21894276604237167,"[18.208748109879032, 31.635344290518546, 24.092471111779926, 20.113129761259433]",0.3593749972973285
45,0.21894276604237167,"[18.208748109879032, 31.635344290518546, 24.092471111779926, 20.113129761259433]",0.35946070474025266
46,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3595573396977375
47,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.35963572891799367
48,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3597146211801526
49,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3597871620874084
50,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3598580887110005
51,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3599271749425064
52,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.35999688364646015
53,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36006124039771065
54,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36011800138215294
55,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36017628279864694
56,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36023783110062707
57,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3602942934596148
58,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36034841309325305
59,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3604040806371927
60,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.360453792537439
61,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36050583632766897
62,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3605528566560066
63,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3605992885844192
64,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3606418495392773
65,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36068554527231744
66,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36072636537454966
67,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3607673135289094
68,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3608077618747272
69,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.3608464794053209
70,0.21894058561880933,"[18.218439914562083, 31.635344290518546, 24.092471111779926, 20.099623641452276]",0.36088333825975494
