features_kept,cv,cluster_performances,mean_centroid_distance
21,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060715004510528685
22,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06071644293200086
23,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060717615281118784
24,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06071845907115231
25,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06071934734797594
26,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072000324937158
27,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072068756326385
28,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072123896189315
29,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072179058566031
30,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060722179784870906
31,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072256158415209
32,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060722889003300154
33,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072318160227661
34,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072344501965208
35,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060723656721941674
36,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072385420712174
37,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072400129049414
38,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072416187432302
39,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.0607242678421146
40,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724351262492156
41,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072444017540671
42,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072450038143073
43,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.0607245490122104
44,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724590916392505
45,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072463280476234
46,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724666984453446
47,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072469224406156
48,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072472244400009
49,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072474719368367
50,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724769598131445
51,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072478373892521
52,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724798233406575
53,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072481302751951
54,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724823935539345
55,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072483332221594
56,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072484162501665
57,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724847186676145
58,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724852064102934
59,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724855447467786
60,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724857856665725
61,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724859490717986
62,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072486076199819
63,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724861439217424
64,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072486184357318
65,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072486207164533
66,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.06072486218153849
67,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724862276600684
68,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724862276600684
69,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724862276600684
70,0.6063923327951991,"[31.340083035555754, 35.69861711774554, -1, 30.74061153246009]",0.060724862276600684
