features_kept,cv,cluster_performances,mean_centroid_distance
1,0.15149056823637522,"[26.95556571266868, 22.308617728097097, 32.15847524007162, 22.848581984236432]",1.5958757466225022
2,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",1.9538147586206487
3,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.090469468898053
4,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.140710180883687
5,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.158529768768622
6,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.1699040958307068
7,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.1791061348823746
8,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.183380690416055
9,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.1883534808167453
10,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.1924621325733815
11,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.1954453738055193
12,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.1974413178759953
13,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.1993486981380417
14,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.2015694454567503
15,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.203073170304322
16,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.2041048040131614
17,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.2048421687788853
18,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.2058468113376324
19,0.15149056823637522,"[22.848581984236432, 26.95556571266868, 32.15847524007162, 22.308617728097097]",2.206505438573772
