features_kept,cv,cluster_performances,mean_centroid_distance
1,0.17101876367724023,"[1.0, 0.7195121951219512, 0.6391304347826087, 0.7763157894736842]",3.2178509888595577
2,0.11970478062490268,"[0.8870967741935484, 0.6626506024096386, 0.6862745098039216, 0.8055555555555556]",6.971105518507046
3,0.13246659088695675,"[0.7373737373737373, 0.6911764705882353, 0.92, 0.6643109540636042]",9.76923147982617
4,0.12405351972955096,"[0.6875, 0.6689895470383276, 0.7319587628865979, 0.9038461538461539]",11.91232051512373
5,0.12208226526676517,"[0.6984126984126984, 0.6678200692041523, 0.7291666666666666, 0.9038461538461539]",13.486175858996202
6,0.12208226526676517,"[0.7291666666666666, 0.6678200692041523, 0.9038461538461539, 0.6984126984126984]",14.875874498965691
7,0.12748928604634194,"[0.6774193548387096, 0.71875, 0.9056603773584906, 0.6747404844290658]",16.035657073391835
8,0.12368521321555129,"[0.6885245901639344, 0.6723549488054608, 0.723404255319149, 0.9038461538461539]",16.935233520373917
9,0.12233761439037744,"[0.9019607843137255, 0.6723549488054608, 0.6885245901639344, 0.7263157894736842]",17.73696666459497
10,0.11131480525800788,"[0.8846153846153846, 0.6723549488054608, 0.6949152542372882, 0.7291666666666666]",18.434316976959817
11,0.1235877469419886,"[0.9019607843137255, 0.6724137931034483, 0.6825396825396826, 0.7291666666666666]",19.088322889523226
12,0.12258273791679394,"[0.6875, 0.6724137931034483, 0.9019607843137255, 0.7263157894736842]",19.687601136899513
13,0.12258273791679394,"[0.9019607843137255, 0.7263157894736842, 0.6875, 0.6724137931034483]",20.245291168702597
14,0.12358774694198857,"[0.7291666666666666, 0.6724137931034483, 0.9019607843137255, 0.6825396825396826]",20.792325624405635
15,0.1214817224044856,"[0.6935483870967742, 0.7291666666666666, 0.6701030927835051, 0.9019607843137255]",21.202394056050508
16,0.12145196673270914,"[0.9019607843137255, 0.6723549488054608, 0.723404255319149, 0.6935483870967742]",21.60024187092833
17,0.12221374613484591,"[0.6735395189003437, 0.9, 0.7291666666666666, 0.6825396825396826]",21.959276065345428
18,0.1209689030440832,"[0.6745762711864407, 0.6885245901639344, 0.9, 0.723404255319149]",22.295777671171543
19,0.12218990838002791,"[0.6757679180887372, 0.9, 0.6825396825396826, 0.723404255319149]",22.594645356193713
20,0.12218117034870525,"[0.6746575342465754, 0.6825396825396826, 0.7263157894736842, 0.9]",22.892759506581253
21,0.12218990838002791,"[0.9, 0.6757679180887372, 0.723404255319149, 0.6825396825396826]",23.169554079765287
