boneage,cifar10,psp_plates
0.09906139603001163,0.0770908753810502,0.08580601018873918
0.10101783962628785,0.07699033575015081,0.08461466286078058
0.0991977180074297,0.0770908753810502,0.08609690935428385
0.0983484701018206,0.0770908753810502,0.08609690935428385
0.10240860278084969,0.0770908753810502,0.08656870196289364
0.10101783962628785,0.07709087538105021,0.08609690935428385
0.09906139603001164,0.0770908753810502,0.08656870196289364
0.09906139603001163,0.0770908753810502,0.08656870196289364
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.09919771800742967,0.07709087538105021,0.08609690935428385
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.10101783962628785,0.07699033575015082,0.08656870196289364
0.10240860278084969,0.0770908753810502,0.08656870196289364
0.0991977180074297,0.07709087538105021,0.08609690935428385
0.10240860278084969,0.07699033575015082,0.08609690935428385
0.0991977180074297,0.07699033575015082,0.08656870196289364
0.10101783962628785,0.07699033575015081,0.08461466286078059
0.10101783962628785,0.07694091979188725,0.08609690935428385
0.09906139603001163,0.07699033575015081,0.08609690935428385
0.09919771800742967,0.0770908753810502,0.08609690935428385
0.10101783962628785,0.07709087538105021,0.08609690935428385
0.10101783962628785,0.0770908753810502,0.0862116006550212
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.10240860278084969,0.0770908753810502,0.08609690935428385
0.10101783962628785,0.07694091979188725,0.08609690935428385
0.10240860278084969,0.07699033575015082,0.08656870196289364
0.10240860278084969,0.0770908753810502,0.0862116006550212
0.0991855211491516,0.0770908753810502,0.08656870196289364
0.09906139603001164,0.07699033575015082,0.08580601018873918
0.0991855211491516,0.0770908753810502,0.08609690935428385
0.09712684087050809,0.07699033575015081,0.08678140044900588
0.0991855211491516,0.0770908753810502,0.08609690935428385
0.10101783962628785,0.07699033575015081,0.08609690935428385
0.10101783962628785,0.07694091979188725,0.08609690935428385
0.09906139603001163,0.07699033575015082,0.08609690935428385
0.10101783962628785,0.07694091979188725,0.08656870196289364
0.10101783962628785,0.07699033575015081,0.08438783185475167
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.0983484701018206,0.07699033575015081,0.08609690935428385
0.09919771800742967,0.0770908753810502,0.08461466286078058
0.09919771800742967,0.0769903357501508,0.08609690935428385
0.10101783962628785,0.07699033575015081,0.08609690935428385
0.10240860278084969,0.07699033575015081,0.08461466286078058
0.09906139603001163,0.0770908753810502,0.08580601018873918
0.10101783962628785,0.07699033575015081,0.08609690935428385
0.09781979163709881,0.07699033575015081,0.08609690935428385
0.10240860278084969,0.0770908753810502,0.08609690935428385
0.10240860278084969,0.07709087538105021,0.08609690935428385
0.09919771800742967,0.0770908753810502,0.08656870196289364
0.09906139603001163,0.07709087538105021,0.08609690935428385
0.10101783962628785,0.07699033575015081,0.08609690935428385
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.10013496870983547,0.0769903357501508,0.08656870196289364
0.10240860278084969,0.07699033575015081,0.08609690935428385
0.10101783962628785,0.07699033575015081,0.08656870196289364
0.10240860278084969,0.07709087538105021,0.08609690935428385
0.10101783962628785,0.07694091979188725,0.08609690935428385
0.10240860278084969,0.07699033575015081,0.08461466286078059
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.0991855211491516,0.07709087538105021,0.08609690935428385
0.10101783962628785,0.0770908753810502,0.0862116006550212
0.09906139603001164,0.07699033575015081,0.08609690935428385
0.09919771800742967,0.0770908753810502,0.0862116006550212
0.10101783962628785,0.07709087538105021,0.08609690935428385
0.10240860278084969,0.0770908753810502,0.08609690935428385
0.09919771800742967,0.0770908753810502,0.08656870196289364
0.10240860278084969,0.07699033575015081,0.08656870196289364
0.10101783962628785,0.07699033575015081,0.0862116006550212
0.10101783962628785,0.0769903357501508,0.08609690935428385
0.10101783962628785,0.07699033575015081,0.0862116006550212
0.0991977180074297,0.07694091979188725,0.08656870196289364
0.10101783962628785,0.07699033575015082,0.08461466286078058
0.09906139603001164,0.07709087538105021,0.08656870196289364
0.09906139603001163,0.07699033575015082,0.08609690935428385
0.0991855211491516,0.07699033575015081,0.08609690935428385
0.09848885842466734,0.0770908753810502,0.08609690935428385
0.0991977180074297,0.0770908753810502,0.08656870196289364
0.0983484701018206,0.0770908753810502,0.08656870196289364
0.10240860278084969,0.0770908753810502,0.08461466286078059
0.0991977180074297,0.0770908753810502,0.08609690935428385
0.10101783962628785,0.07699033575015082,0.08609690935428385
0.10240860278084969,0.07694091979188725,0.08656870196289364
0.09906139603001164,0.0770908753810502,0.08609690935428385
0.09906139603001163,0.07694091979188725,0.08609690935428385
0.10240860278084969,0.07699033575015082,0.08609690935428385
0.0983484701018206,0.07709087538105021,0.08438783185475167
0.10101783962628785,0.07709087538105021,0.0862116006550212
0.10101783962628785,0.0770908753810502,0.08609690935428385
0.09919771800742967,0.07699033575015081,0.08609690935428385
0.10240860278084969,0.07699033575015081,0.0862116006550212
0.0991855211491516,0.0770908753810502,0.08656870196289364
0.10101783962628785,0.07699033575015081,0.08609690935428385
0.10240860278084969,0.07694091979188725,0.08609690935428385
0.10101783962628785,0.07699033575015081,0.08656870196289364
0.10101783962628785,0.0770908753810502,0.0862116006550212
0.0991855211491516,0.0770908753810502,0.08609690935428385
0.09919771800742967,0.07699033575015081,0.08438783185475167
0.09906139603001164,0.07709087538105021,0.08609690935428385
